id,minN,minE,maxN,maxE,byteOffset,vertexCount
2009,6176652,373816,6180798,379288,5358432,179
2010,6165448,393932,6169668,402613,5359864,157
2011,6489018,388712,6500342,396614,5361120,188
2011,6497634,391796,6497940,392122,5362624,13
2012,6141072,376760,6145974,380316,5362728,64
2013,6492794,385042,6503030,390718,5363240,130
2014,6153954,406486,6163848,415830,5364280,705
2015,6471722,414656,6472508,414956,5369920,19
2015,6465928,409754,6473160,416424,5370072,344
2016,6165666,412036,6169536,415772,5372824,115
2017,6468354,425154,6468566,426284,5373744,7
2017,6469488,425886,6473282,428210,5373800,67
2017,6458606,423792,6464138,427752,5374336,199
2017,6468192,425092,6468316,426252,5375928,7
2017,6468886,425406,6469140,426348,5375984,6
2018,6464264,370704,6473868,375430,5376032,152
2019,6438962,414536,6445710,423592,5377248,245
2020,6470080,374032,6473924,378554,5379208,111
2021,6469142,434142,6473320,438392,5380096,412
2022,6160910,382738,6163110,384872,5383392,72
2023,6142500,419264,6149020,423874,5383968,146
2024,6168972,387356,6172342,392686,5385136,124
2025,6213998,367740,6220008,372908,5386128,190
2026,6198064,391822,6208076,399506,5387648,128
2027,6191022,372156,6197112,378992,5388672,182
2028,6178060,367714,6184298,374646,5390128,43
2029,6441138,422240,6445470,427176,5390472,129
2030,6164286,388450,6164774,388542,5391504,7
2030,6156924,384154,6164504,388862,5391560,273
2031,6467144,413784,6467212,415718,5393744,11
2031,6466654,414016,6466790,415706,5393832,5
2031,6471740,413986,6477546,420256,5393872,197
2031,6466038,413370,6466288,413478,5395448,6
2031,6465898,413488,6466446,413672,5395496,13
2032,6142332,416208,6149258,419722,5395600,219
2032,6145518,418672,6145748,419022,5397352,5
2033,6482386,406038,6487032,411624,5397392,143
2034,6152956,422756,6159436,429554,5398536,132
2035,6472926,407040,6480832,415944,5399592,636
2036,6482816,398194,6486284,403278,5404680,309
2037,6458724,381592,6465538,387206,5407152,184
2037,6453518,374582,6453888,374948,5408624,6
2037,6453278,374318,6453854,374902,5408672,13
2038,6469226,404904,6477502,413904,5408776,655
2039,6489002,380946,6495246,386722,5414016,125
2040,6469686,393134,6476364,397922,5415016,426
2041,6462952,427224,6467006,435244,5418424,205
2041,6468366,427970,6469556,428636,5420064,17
2042,6193240,368224,6199462,374954,5420200,237
2043,6198840,388110,6207494,393728,5422096,128
2044,6152526,376640,6154760,380896,5423120,51
2045,6188010,373070,6192580,378456,5423528,505
2046,6142214,389574,6149890,395562,5427568,201
2047,6216682,346942,6226054,359652,5429176,117
2048,6486926,407766,6490716,411332,5430112,93
2049,6149886,430542,6153768,436504,5430856,201
2050,6939820,631342,6965044,661732,5432464,202
2051,6455312,420930,6455710,421602,5434080,16
2051,6469766,422020,6471986,426598,5434208,34
2051,6455772,419018,6461676,424236,5434480,179
2052,6197804,436890,6201128,441486,5435912,375
2053,6997052,621322,7020156,629960,5438912,37
2054,6420834,422332,6435580,436694,5439208,741
2055,6158138,453664,6158390,453894,5445136,7
2055,6157558,452542,6158522,452994,5445192,14
2055,6163354,451196,6163914,451430,5445304,25
2055,6156592,449528,6157738,450682,5445504,14
2055,6156436,452716,6157372,453724,5445616,17
2055,6156374,446994,6165090,454376,5445752,325
2056,6466826,386768,6476082,395194,5448352,529
2056,6467986,391116,6468554,391466,5452584,6
2057,6914448,616106,6922904,620752,5452632,57
2058,6900936,565030,6939148,598098,5453088,168
2059,6468316,363148,6468480,363350,5454432,9
2059,6468530,362354,6468838,362720,5454504,28
2059,6469230,357100,6475124,362250,5454728,100
2060,6991962,638678,7011966,656654,5455528,72
2061,6463658,425788,6469810,430068,5456104,157
2061,6457514,437684,6458560,438760,5457360,42
2062,6941358,624760,6964688,641724,5457696,116
2063,6482096,384964,6489262,392282,5458624,383
2063,6484222,385100,6484646,385304,5461688,15
2063,6481504,387714,6481700,388174,5461808,8
2064,6453002,373974,6453188,374440,5461872,5
2064,6452668,374534,6453310,375008,5461912,10
2064,6458972,371850,6465598,378992,5461992,213
2064,6461768,377392,6462156,377922,5463696,5
2066,6915818,614940,6929114,624242,5463736,47
2067,7017430,620542,7040750,654976,5464112,501
2068,6479110,448860,6479304,449006,5468120,5
2068,6482440,447842,6482722,447960,5468160,6
2068,6482384,448304,6483124,448578,5468208,18
2068,6483486,447246,6483622,447438,5468352,9
2068,6477778,448230,6491334,464750,5468424,274
2068,6485908,451860,6486132,451984,5470616,10
2068,6488282,456380,6489072,456598,5470696,46
2069,6977398,649684,6989854,660956,5471064,233
2070,6151714,449112,6159202,454280,5472928,232
2070,6156592,449528,6157738,450682,5474784,14
2070,6157558,452542,6158522,452994,5474896,14
2070,6152074,451928,6152126,451992,5475008,8
2070,6158138,453664,6158390,453894,5475072,7
2070,6159434,453472,6159768,453718,5475128,8
2070,6159474,453052,6159862,453232,5475192,10
2070,6159528,453388,6159810,453480,5475272,6
2071,6196538,440160,6196664,440336,5475320,8
2071,6187528,431954,6196900,442696,5475384,508
2072,6147760,454290,6153320,459196,5479448,135
2073,6225830,377806,6233438,386000,5480528,476
2074,6248386,367842,6258094,374658,5484336,272
2075,6150508,441002,6156680,444938,5486512,151
2076,6143642,450512,6149740,455338,5487720,80
2077,6491442,381236,6501892,387574,5488360,115
2078,6151596,445078,6155638,449938,5489280,103
2079,6231026,436122,6244278,446892,5490104,778
2080,6213596,450830,6224366,458234,5496328,174
2081,6450184,402390,6458248,412880,5497720,199
2081,6451116,411214,6451684,411474,5499312,60
2081,6451360,411020,6451644,411216,5499792,17
2081,6451076,411110,6451180,411234,5499928,6
2082,6443772,435282,6444118,435774,5499976,13
2082,6443124,444336,6445198,445828,5500080,43
2082,6436758,434288,6444938,443516,5500424,351
2082,6443236,437006,6443554,437324,5503232,14
2082,6443724,436944,6444020,437152,5503344,13
2082,6443404,435220,6443552,435956,5503448,8
2082,6443166,436252,6443386,436886,5503512,24
2083,6449296,427906,6453726,432836,5503704,80
2083,6451656,426742,6451922,427040,5504344,20
2084,6432876,417696,6440120,423442,5504504,341
2084,6426774,423028,6427232,424374,5507232,10
2085,6462616,437098,6470340,442930,5507312,314
2086,6470684,419694,6477100,427786,5509824,230
2087,6458348,376622,6462512,382034,5511664,239
2087,6452606,373916,6453044,374404,5513576,22
2088,6451274,417672,6457122,422674,5513752,175
2089,6437440,427316,6445516,434424,5515152,100
2090,6485082,449406,6485124,449434,5515952,11
2090,6483870,446754,6485204,447638,5516040,33
2090,6491848,439544,6496188,444310,5516304,177
2090,6485398,449138,6485486,449214,5517720,17
2090,6484930,445208,6485378,446514,5517856,11
2090,6483378,448286,6483902,448506,5517944,8
2090,6484592,448140,6485616,449524,5518008,102
2091,6465612,379882,6472262,385624,5518824,284
2091,6468980,380414,6470622,381474,5521096,24
2091,6452930,373976,6453166,374432,5521288,8
2092,6427012,431700,6434958,438700,5521352,362
2093,6492430,427428,6493182,427974,5524248,17
2093,6492648,427516,6492756,427612,5524384,5
2093,6497592,433014,6505388,440242,5524424,103
2094,6489438,456484,6517340,487162,5525248,438
2095,6498728,427730,6507858,438692,5528752,250
2095,6501356,433422,6502972,434456,5530752,32
2096,6447014,399208,6455066,404854,5531008,181
2097,6454096,408808,6458534,413960,5532456,98
2097,6451370,411214,6451684,411426,5533240,34
2098,6471682,354354,6472868,356246,5533512,8
2098,6473382,370240,6479104,374698,5533576,125
2099,6481032,369442,6489214,376320,5534576,67
2099,6481704,373708,6481902,373948,5535112,21
2100,6476418,362548,6486016,372166,5535280,180
2100,6471758,354116,6472946,356130,5536720,7
2101,6455602,354886,6464428,363896,5536776,308
2102,6444628,395528,6451236,401104,5539240,357
2103,6503528,446816,6503612,446900,5542096,5
2103,6503714,446956,6503826,447022,5542136,7
2103,6502838,446732,6503310,447232,5542192,13
2103,6498792,438722,6505820,447170,5542296,200
2104,6472198,384934,6479048,390442,5543896,371
2104,6468546,384576,6468810,384950,5546864,32
2105,6443672,388030,6444229,388628,5547120,22
2105,6455470,384368,6460930,391726,5547296,168
2105,6447122,389772,6447942,390154,5548640,12
2105,6460876,386272,6462318,387310,5548736,58
2106,6478886,372682,6483426,378424,5549200,128
2106,6481704,373708,6481902,373948,5550224,21
2107,6508742,404032,6547512,439972,5550392,29
2108,6450572,416268,6454948,420162,5550624,55
2109,6486304,424784,6490348,430234,5551064,209
2109,6489092,425936,6489478,426326,5552736,21
2109,6489732,423704,6490709,424616,5552904,22
2109,6488378,424528,6488966,424888,5553080,16
2109,6488620,422666,6488970,423114,5553208,11
2109,6489086,423546,6489750,423756,5553296,13
2109,6489922,424710,6490114,425030,5553400,8
2109,6488912,424354,6489146,424570,5553464,7
2109,6489192,424458,6489516,424584,5553520,8
2109,6489692,423946,6489844,424186,5553584,11
2110,6491882,430462,6496128,436506,5553672,181
2110,6495962,435604,6496720,436810,5555120,18
2110,6489946,424104,6491934,426380,5555264,24
2112,6468066,445270,6480022,459868,5555456,494
2112,6473720,458472,6473858,458632,5559408,12
2112,6479110,448860,6479304,449006,5559504,5
2112,6472488,445812,6472708,446286,5559544,22
2113,6448595,425400,6449466,426478,5559720,44
2113,6450204,421178,6454464,428328,5560072,275
2113,6451948,424742,6452598,425170,5562272,11
2114,6461598,358106,6469890,365962,5562360,216
2114,6459544,363916,6459842,364294,5564088,19
2115,6445750,399410,6446122,400066,5564240,5
2115,6444538,400122,6448270,406822,5564280,163
2116,6487236,375188,6495984,383546,5565584,133
2117,6536476,444510,6546212,459674,5566648,148
2118,6449282,380312,6454906,387412,5567832,469
2118,6443850,387674,6444714,388566,5571584,55
2118,6443946,387072,6444694,387742,5572024,43
2119,6454754,421006,6458044,425302,5572368,148
2120,6467630,394476,6470910,402984,5573552,223
2121,6490772,400726,6493638,405974,5575336,27
2122,6447684,378430,6448114,378810,5575552,14
2122,6442642,377058,6448308,383460,5575664,185
2122,6444436,382900,6444610,383028,5577144,8
2123,6463138,442550,6463858,443036,5577208,9
2123,6463588,440192,6472910,450440,5577280,326
2123,6472488,445812,6472708,446286,5579888,22
2124,6479346,440998,6483342,448288,5580064,143
2124,6480670,447436,6481478,447982,5581208,20
2124,6482030,447462,6482234,447636,5581368,6
2124,6483036,445322,6483330,445668,5581416,30
2124,6483604,445520,6483892,445852,5581656,22
2124,6483510,436376,6490340,444182,5581832,161
2125,6480664,378262,6485862,382702,5583120,175
2126,6436526,413784,6440100,419036,5584520,178
2127,6426870,419270,6433922,425602,5585944,305
2128,6462492,396858,6469248,405300,5588384,275
2128,6465664,404538,6465996,404678,5590584,16
2129,6483406,321894,6495106,332634,5590712,524
2129,6488206,323062,6489316,324000,5594904,22
2129,6489010,323578,6490020,324378,5595080,19
2130,6399884,390064,6400344,390752,5595232,17
2130,6398042,390136,6405756,395834,5595368,113
2131,6540640,328512,6560376,343698,5596272,528
2136,6214654,531226,6221910,536400,5600496,15
2137,6221590,483380,6241126,495470,5600616,1407
2138,6365432,727052,6367884,727878,5611872,10
2138,6364636,726122,6367392,727600,5611952,14
2138,6372318,729302,6372648,729572,5612064,6
2138,6367576,729424,6373926,736136,5612112,78
2138,6369936,726196,6373108,727548,5612736,18
2138,6372176,737422,6374320,739598,5612880,21
2139,6350026,359262,6361426,367904,5613048,455
2140,6320842,695620,6328578,706716,5616688,43
2140,6342830,701554,6342978,701742,5617032,7
2141,6374838,702798,6375198,703162,5617088,7
2141,6369912,705290,6370326,705838,5617144,7
2141,6367470,706546,6368114,707464,5617200,9
2141,6372876,704596,6373922,705686,5617272,13
2141,6363306,699688,6364274,700804,5617376,5
2141,6368340,696612,6375312,705914,5617416,145
2142,6478706,506966,6479548,507840,5618576,8
2142,6476176,502786,6480182,507144,5618640,96
2143,6450756,330900,6454870,334410,5619408,126
2144,6517934,351920,6536758,365966,5620416,244
2145,6384526,688338,6390376,697180,5622368,87
2145,6386782,695806,6387456,696642,5623064,7
2146,6542600,365458,6543508,367166,5623120,18
2146,6534298,359202,6558494,375840,5623264,240
2147,6460250,343352,6478808,355190,5625184,450
2147,6470028,351724,6470560,352204,5628784,61
2147,6468128,352066,6468686,352610,5629272,66
2147,6468002,352300,6468096,352634,5629800,10
2148,6433238,325136,6447378,332032,5629880,224
2149,6410400,370916,6417836,380292,5631672,235
2150,6471906,349272,6494122,368704,5633552,67
2151,6469302,338326,6475912,346320,5634088,120
2152,6451564,342820,6463938,355446,5635048,1334
2153,6369116,685068,6374072,692418,5645720,111
2153,6373000,688916,6373778,689772,5646608,6
2154,6395312,699446,6404332,707724,5646656,62
2155,6366706,706960,6375664,715082,5647152,87
2155,6372176,705564,6372914,707064,5647848,17
2156,6388584,693628,6399290,702894,5647984,100
2157,6372176,703910,6377384,709306,5648784,51
2157,6372446,703476,6374278,705686,5649192,46
2157,6377964,709182,6378272,709456,5649560,9
2158,6318952,700788,6319224,701064,5649632,5
2158,6316904,700826,6316982,701340,5649672,5
2158,6316032,696754,6316732,696914,5649712,4
2158,6312354,691782,6325728,701132,5649744,79
2158,6317258,697648,6317550,697936,5650376,4
2158,6316032,696424,6317284,697526,5650408,16
2158,6317284,697092,6317606,697404,5650536,5
2159,6394404,715390,6394580,715580,5650576,5
2159,6387556,715036,6394240,722480,5650616,36
2159,6393928,724122,6394240,724580,5650904,5
2160,6466194,330258,6475550,336392,5650944,553
2161,6377712,697118,6383698,703724,5655368,49
2161,6379960,701532,6380244,701792,5655760,5
2162,6554590,333590,6572732,347776,5655800,492
2163,6379960,701532,6380244,701792,5659736,5
2163,6382496,695676,6389130,700534,5659776,99
2163,6386782,695806,6387456,696642,5660568,7
2163,6382394,696908,6383104,697588,5660624,6
2164,6375224,685632,6385660,692092,5660672,71
2164,6372990,686782,6375420,688420,5661240,19
2165,6420878,377188,6427926,386006,5661392,125
2166,6409314,388838,6409716,389018,5662392,20
2166,6407264,388452,6414078,393274,5662552,128
2167,6449414,337824,6449804,338848,5663576,10
2167,6444854,336604,6454758,346562,5663656,435
2167,6446654,338158,6446978,338454,5667136,5
2167,6447264,338468,6447344,338662,5667176,5
2168,6405900,402792,6411460,409080,5667216,104
2169,6371244,384860,6380020,396656,5668048,422
2170,6537782,357816,6547822,368972,5671424,121
2170,6542600,365458,6543508,367166,5672392,18
2172,6402060,711636,6410946,718980,5672536,76
2172,6403534,712400,6403738,712648,5673144,7
2173,6317080,699934,6317220,700114,5673200,5
2173,6316032,696424,6317284,697526,5673240,16
2173,6316032,696754,6316732,696914,5673368,4
2173,6311032,689668,6317718,696292,5673400,43
2173,6317284,697092,6317606,697404,5673744,5
2174,6343382,713168,6344014,713714,5673784,11
2174,6361116,701182,6362446,702686,5673872,10
2174,6343796,713838,6344232,714106,5673952,7
2174,6350718,704950,6362128,712894,5674008,100
2174,6358280,706126,6358578,706558,5674808,4
2175,6405530,704782,6417178,714466,5674840,84
2176,6378182,690220,6386156,697622,5675512,163
2177,6345966,689162,6352346,695944,5676816,83
2178,6373800,708848,6379370,715362,5677480,106
2178,6377436,709626,6377908,710114,5678328,18
2178,6377176,707092,6377546,707430,5678472,7
2178,6379152,713288,6379830,714016,5678528,7
2179,6402218,353298,6415928,367298,5678584,351
2179,6403898,358658,6404140,358948,5681392,30
2180,6342488,690030,6349598,698436,5681632,79
2181,6521756,307166,6548452,318530,5682264,1765
2182,6365166,688704,6373898,696730,5696384,109
2182,6372572,688962,6373780,690290,5697256,15
2182,6373164,693134,6373514,693366,5697376,8
2183,6408564,384332,6415294,389518,5697440,194
2184,6404774,735490,6406868,736474,5698992,20
2184,6405160,729508,6420794,743604,5699152,94
2185,6416446,370974,6424140,379460,5699904,245
2185,6424478,374246,6424778,374490,5701864,5
2186,6530878,359740,6539200,367372,5701904,135
2187,6392972,393142,6404800,404078,5702984,121
2188,6437196,331364,6447070,336806,5703952,145
2189,6434274,369094,6439456,374334,5705112,186
2190,6459280,337282,6467874,344656,5706600,224
2191,6365914,392076,6380816,408140,5708392,943
2192,6350792,708054,6351066,708302,5715936,6
2192,6359304,705478,6359880,705920,5715984,7
2192,6350528,708366,6351382,709350,5716040,33
2192,6335542,705084,6349282,714730,5716304,71
2192,6343382,713168,6344014,713714,5716872,11
2192,6343796,713838,6344232,714106,5716960,7
2193,6377600,708790,6378610,709426,5717016,17
2193,6377666,702176,6385396,709716,5717152,119
2193,6376504,703480,6378066,706232,5718104,20
2194,6398244,717930,6410746,734866,5718264,64
2195,6327862,691210,6338164,701178,5718776,29
2196,6347112,715384,6354350,724486,5719008,49
2196,6359738,721406,6360128,721852,5719400,5
2196,6358678,720568,6359270,721092,5719440,5
2197,6375000,717298,6375592,717870,5719480,9
2197,6375992,715924,6383972,726008,5719552,104
2197,6386506,718792,6386832,719080,5720384,10
2198,6370504,694848,6377418,699952,5720464,114
2198,6376906,694464,6377642,695262,5721376,17
2199,6402902,705660,6408970,713562,5721512,88
2199,6407228,711846,6408172,712582,5722216,9
2200,6404000,718260,6420396,730718,5722288,120
2200,6418350,726058,6418922,726490,5723248,22
2200,6406972,728804,6407384,729264,5723424,8
2201,6352860,710398,6358782,715654,5723488,58
2201,6363670,709096,6364460,709876,5723952,17
2201,6365558,707394,6366490,708338,5724088,13
2202,6450912,389636,6459656,401264,5724192,544
2203,6446798,432808,6447094,433312,5728544,14
2203,6446604,433162,6446734,433268,5728656,5
2203,6444854,426242,6450644,435322,5728696,178
2203,6452774,432560,6453282,432836,5730120,4
2204,6449626,444346,6450262,445042,5730152,57
2204,6433424,439230,6449846,448714,5730608,363
2204,6443124,444336,6445198,445828,5733512,43
2204,6450676,443774,6450884,444286,5733856,7
2205,6455474,424302,6460494,433198,5733912,174
2206,6425132,402838,6434411,413088,5735304,195
2207,6488198,424984,6488576,425380,5736864,17
2207,6492430,427960,6492600,428166,5737000,8
2207,6492648,427516,6492756,427612,5737064,5
2207,6493468,428720,6493744,428868,5737104,7
2207,6489354,423930,6489620,424058,5737160,10
2207,6489096,424836,6489372,425102,5737240,8
2207,6488964,424368,6493624,429932,5737304,188
2207,6493554,427418,6494762,428488,5738808,53
2207,6489172,425144,6489654,425562,5739232,16
2207,6490544,423440,6491074,423774,5739360,8
2207,6489092,425936,6489478,426326,5739424,21
2207,6490122,424242,6490358,424616,5739592,6
2208,6450890,358384,6456782,369770,5739640,430
2209,6403506,701808,6413198,707646,5743080,46
2210,6396192,706696,6404108,714054,5743448,56
2210,6403534,712400,6403738,712648,5743896,7
2210,6394794,702096,6396134,703172,5743952,23
2211,6354694,704580,6357190,706072,5744136,22
2211,6358280,706126,6358578,706558,5744312,4
2211,6355216,700334,6362030,705526,5744344,134
2211,6358476,701282,6359028,701598,5745416,8
2211,6359128,704710,6359440,705062,5745480,5
2211,6360162,701590,6362052,702764,5745520,10
2212,6350474,701650,6357956,707942,5745600,110
2212,6357470,701226,6361482,702778,5746480,36
2212,6360564,702768,6361160,703122,5746768,8
2212,6357728,702744,6358182,703076,5746832,7
2212,6359610,704472,6361096,705720,5746888,12
2213,6361056,699878,6361984,700504,5746984,19
2213,6347822,695372,6359338,700212,5747136,44
2214,6363414,715194,6365618,715894,5747488,40
2214,6363242,724438,6364886,726034,5747808,6
